"id","title","url","latitude","longitude","is_correctly" 
866,"Театр равных","https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D0%B0%D1%82%D1%80_%D1%80%D0%B0%D0%B2%D0%BD%D1%8B%D1%85",51.66111111111111,39.20444444444445,1
867,"Алушта","https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%83%D1%88%D1%82%D0%B0",44.66722222222222,34.397777777777776,1
868,"Мценск","https://ru.wikipedia.org/wiki/%D0%9C%D1%86%D0%B5%D0%BD%D1%81%D0%BA",53.27833333333333,36.575,1
869,"Тульская областная филармония","https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D0%BB%D1%8C%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%BD%D0%B0%D1%8F_%D1%84%D0%B8%D0%BB%D0%B0%D1%80%D0%BC%D0%BE%D0%BD%D0%B8%D1%8F",54.18583333333333,37.609722222222224,1
870,"Гуаякиль","https://ru.wikipedia.org/wiki/%D0%93%D1%83%D0%B0%D1%8F%D0%BA%D0%B8%D0%BB%D1%8C",2.183333333333333,79.88333333333334,1
871,"Перекопско-Чонгарская операция","https://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B5%D0%BA%D0%BE%D0%BF%D1%81%D0%BA%D0%BE-%D0%A7%D0%BE%D0%BD%D0%B3%D0%B0%D1%80%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%BF%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F",46.149166666666666,33.67194444444444,1
872,"Землетрясения в Перу (2010)","https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%BC%D0%BB%D0%B5%D1%82%D1%80%D1%8F%D1%81%D0%B5%D0%BD%D0%B8%D1%8F_%D0%B2_%D0%9F%D0%B5%D1%80%D1%83_(2010)",5.083055555555555,77.5411111111111,1
873,"Гота","https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%82%D0%B0",50.94888888888889,10.718333333333334,1
874,"Баранчеевка","https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%B0%D0%BD%D1%87%D0%B5%D0%B5%D0%B2%D0%BA%D0%B0",53.72416666666667,43.24444444444445,1
875,"Куско","https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%81%D0%BA%D0%BE",13.52722222222222,71.9713888888889,1
876,"Лысогорский Успенский монастырь","https://ru.wikipedia.org/wiki/%D0%9B%D1%8B%D1%81%D0%BE%D0%B3%D0%BE%D1%80%D1%81%D0%BA%D0%B8%D0%B9_%D0%A3%D1%81%D0%BF%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%BC%D0%BE%D0%BD%D0%B0%D1%81%D1%82%D1%8B%D1%80%D1%8C",51.21666666666667,41.43333333333333,1
877,"Липецкий авиацентр","https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BF%D0%B5%D1%86%D0%BA%D0%B8%D0%B9_%D0%B0%D0%B2%D0%B8%D0%B0%D1%86%D0%B5%D0%BD%D1%82%D1%80",52.65,39.45,1
878,"Хитроу","https://ru.wikipedia.org/wiki/%D0%A5%D0%B8%D1%82%D1%80%D0%BE%D1%83",51.4775,0.4613888888888889,1
879,"Ливенский краеведческий музей","https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D0%B5%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D1%80%D0%B0%D0%B5%D0%B2%D0%B5%D0%B4%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D0%BC%D1%83%D0%B7%D0%B5%D0%B9",52.422777777777775,37.60638888888889,1
880,"Тбилисская духовная семинария","https://ru.wikipedia.org/wiki/%D0%A2%D0%B1%D0%B8%D0%BB%D0%B8%D1%81%D1%81%D0%BA%D0%B0%D1%8F_%D0%B4%D1%83%D1%85%D0%BE%D0%B2%D0%BD%D0%B0%D1%8F_%D1%81%D0%B5%D0%BC%D0%B8%D0%BD%D0%B0%D1%80%D0%B8%D1%8F",41.69083333333333,44.806666666666665,1
881,"Хоккенхаймринг","https://ru.wikipedia.org/wiki/%D0%A5%D0%BE%D0%BA%D0%BA%D0%B5%D0%BD%D1%85%D0%B0%D0%B9%D0%BC%D1%80%D0%B8%D0%BD%D0%B3",49.32777777777778,8.565833333333334,1
882,"Одесская духовная семинария","https://ru.wikipedia.org/wiki/%D0%9E%D0%B4%D0%B5%D1%81%D1%81%D0%BA%D0%B0%D1%8F_%D0%B4%D1%83%D1%85%D0%BE%D0%B2%D0%BD%D0%B0%D1%8F_%D1%81%D0%B5%D0%BC%D0%B8%D0%BD%D0%B0%D1%80%D0%B8%D1%8F",46.38,30.74361111111111,1
883,"Свято-Сергиевский православный богословский институт","https://ru.wikipedia.org/wiki/%D0%A1%D0%B2%D1%8F%D1%82%D0%BE-%D0%A1%D0%B5%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BF%D1%80%D0%B0%D0%B2%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BD%D1%8B%D0%B9_%D0%B1%D0%BE%D0%B3%D0%BE%D1%81%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%B8%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%82",48.88305555555556,2.383611111111111,1
884,"Битва за Баку (1918)","https://ru.wikipedia.org/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%B7%D0%B0_%D0%91%D0%B0%D0%BA%D1%83_(1918)",40.45,49.78305555555555,1
885,"Ростов-Главный","https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D1%8B%D0%B9",47.218333333333334,39.690555555555555,1
886,"Рязанская духовная семинария","https://ru.wikipedia.org/wiki/%D0%A0%D1%8F%D0%B7%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%B4%D1%83%D1%85%D0%BE%D0%B2%D0%BD%D0%B0%D1%8F_%D1%81%D0%B5%D0%BC%D0%B8%D0%BD%D0%B0%D1%80%D0%B8%D1%8F",54.63305555555556,39.736111111111114,1
887,"Тиуанако","https://ru.wikipedia.org/wiki/%D0%A2%D0%B8%D1%83%D0%B0%D0%BD%D0%B0%D0%BA%D0%BE",16.554722222222225,68.67333333333333,1
888,"Анапа (станция)","https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%B0%D0%BF%D0%B0_(%D1%81%D1%82%D0%B0%D0%BD%D1%86%D0%B8%D1%8F)",44.95055555555556,37.318333333333335,1
889,"Адлер (станция)","https://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%BB%D0%B5%D1%80_(%D1%81%D1%82%D0%B0%D0%BD%D1%86%D0%B8%D1%8F)",43.4475,39.90444444444445,1
890,"Лиски (станция)","https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D1%81%D0%BA%D0%B8_(%D1%81%D1%82%D0%B0%D0%BD%D1%86%D0%B8%D1%8F)",50.97944444444445,39.50861111111111,1
891,"Морай (Перу)","https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%B0%D0%B9_(%D0%9F%D0%B5%D1%80%D1%83)",13.329166666666666,72.19555555555556,1
892,"Потоси","https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%82%D0%BE%D1%81%D0%B8",19.583333333333332,65.75,1
893,"Юра (река, Хонсю)","https://ru.wikipedia.org/wiki/%D0%AE%D1%80%D0%B0_(%D1%80%D0%B5%D0%BA%D0%B0,_%D0%A5%D0%BE%D0%BD%D1%81%D1%8E)",35.51611111111111,135.28777777777776,1
894,"Воронеж I","https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6_I",51.67972222222222,39.20638888888889,1
895,"Оборона Царицына","https://ru.wikipedia.org/wiki/%D0%9E%D0%B1%D0%BE%D1%80%D0%BE%D0%BD%D0%B0_%D0%A6%D0%B0%D1%80%D0%B8%D1%86%D1%8B%D0%BD%D0%B0",48.733333333333334,44.5,1
896,"Орловская духовная семинария","https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%B4%D1%83%D1%85%D0%BE%D0%B2%D0%BD%D0%B0%D1%8F_%D1%81%D0%B5%D0%BC%D0%B8%D0%BD%D0%B0%D1%80%D0%B8%D1%8F",52.96416666666667,36.09861111111111,1
897,"Ярославская духовная семинария","https://ru.wikipedia.org/wiki/%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%B4%D1%83%D1%85%D0%BE%D0%B2%D0%BD%D0%B0%D1%8F_%D1%81%D0%B5%D0%BC%D0%B8%D0%BD%D0%B0%D1%80%D0%B8%D1%8F",57.62555555555556,39.897777777777776,1
898,"Российский православный университет","https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D0%BF%D1%80%D0%B0%D0%B2%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%BD%D1%8B%D0%B9_%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82",55.757777777777775,37.62777777777778,1
899,"Ольянтайтамбо","https://ru.wikipedia.org/wiki/%D0%9E%D0%BB%D1%8C%D1%8F%D0%BD%D1%82%D0%B0%D0%B9%D1%82%D0%B0%D0%BC%D0%B1%D0%BE",13.258055555555556,72.26333333333334,1
900,"Саксайуаман","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BA%D1%81%D0%B0%D0%B9%D1%83%D0%B0%D0%BC%D0%B0%D0%BD",13.507777777777775,71.98194444444445,1
901,"Пачакамак (город)","https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%87%D0%B0%D0%BA%D0%B0%D0%BC%D0%B0%D0%BA_(%D0%B3%D0%BE%D1%80%D0%BE%D0%B4)",12.258055555555556,76.9,1
902,"Куэлап","https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%8D%D0%BB%D0%B0%D0%BF",6.418055555555556,77.92333333333333,1
903,"Тукуме","https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D0%BA%D1%83%D0%BC%D0%B5",6.518888888888889,79.8461111111111,1
904,"Тамбомачай","https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%BC%D0%B0%D1%87%D0%B0%D0%B9",13.480833333333331,71.96472222222222,1
905,"Уиньяй-Уайна","https://ru.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BD%D1%8C%D1%8F%D0%B9-%D0%A3%D0%B0%D0%B9%D0%BD%D0%B0",13.192777777777778,72.5363888888889,1
906,"Чокекирао","https://ru.wikipedia.org/wiki/%D0%A7%D0%BE%D0%BA%D0%B5%D0%BA%D0%B8%D1%80%D0%B0%D0%BE",13.389166666666666,72.8825,1
907,"Кахамарка","https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%85%D0%B0%D0%BC%D0%B0%D1%80%D0%BA%D0%B0",7.164444444444444,78.51055555555556,1
908,"Грязи-Воронежские","https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%8F%D0%B7%D0%B8-%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6%D1%81%D0%BA%D0%B8%D0%B5",52.494166666666665,39.9475,1
909,"Уаманмарка","https://ru.wikipedia.org/wiki/%D0%A3%D0%B0%D0%BC%D0%B0%D0%BD%D0%BC%D0%B0%D1%80%D0%BA%D0%B0",13.020833333333334,72.49555555555555,1
910,"Россошь","https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D1%81%D1%81%D0%BE%D1%88%D1%8C",50.2,39.583333333333336,1
911,"Учкус-Инканьян","https://ru.wikipedia.org/wiki/%D0%A3%D1%87%D0%BA%D1%83%D1%81-%D0%98%D0%BD%D0%BA%D0%B0%D0%BD%D1%8C%D1%8F%D0%BD",12.7375,74.86277777777777,1
912,"Писак","https://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%81%D0%B0%D0%BA",13.424166666666666,71.85777777777777,1
913,"Атепцево","https://ru.wikipedia.org/wiki/%D0%90%D1%82%D0%B5%D0%BF%D1%86%D0%B5%D0%B2%D0%BE",55.32361111111111,36.74722222222222,1
914,"Кориканча","https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%87%D0%B0",13.52,71.97555555555556,1
915,"Пука-Пукара","https://ru.wikipedia.org/wiki/%D0%9F%D1%83%D0%BA%D0%B0-%D0%9F%D1%83%D0%BA%D0%B0%D1%80%D0%B0",13.483333333333333,71.96166666666667,1
916,"Нурлат","https://ru.wikipedia.org/wiki/%D0%9D%D1%83%D1%80%D0%BB%D0%B0%D1%82",54.43333333333333,50.8,1
917,"Тастиль","https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%81%D1%82%D0%B8%D0%BB%D1%8C",24.53638888888889,65.90611111111112,1
918,"Вологодская духовная семинария","https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%BB%D0%BE%D0%B3%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D0%B4%D1%83%D1%85%D0%BE%D0%B2%D0%BD%D0%B0%D1%8F_%D1%81%D0%B5%D0%BC%D0%B8%D0%BD%D0%B0%D1%80%D0%B8%D1%8F",59.2225,39.89722222222222,1
919,"Здание дворянского собрания (Курск)","https://ru.wikipedia.org/wiki/%D0%97%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5_%D0%B4%D0%B2%D0%BE%D1%80%D1%8F%D0%BD%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D1%81%D0%BE%D0%B1%D1%80%D0%B0%D0%BD%D0%B8%D1%8F_(%D0%9A%D1%83%D1%80%D1%81%D0%BA)",51.725833333333334,36.19194444444444,1
920,"Новороссийск (станция)","https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA_(%D1%81%D1%82%D0%B0%D0%BD%D1%86%D0%B8%D1%8F)",44.73583333333333,37.772777777777776,1
921,"Шинкаль","https://ru.wikipedia.org/wiki/%D0%A8%D0%B8%D0%BD%D0%BA%D0%B0%D0%BB%D1%8C",27.666666666666668,67.16666666666667,1
922,"Варшавская битва (1920)","https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D1%80%D1%88%D0%B0%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%B1%D0%B8%D1%82%D0%B2%D0%B0_(1920)",52.3,20.783333333333335,1
923,"Пума-Пунку","https://ru.wikipedia.org/wiki/%D0%9F%D1%83%D0%BC%D0%B0-%D0%9F%D1%83%D0%BD%D0%BA%D1%83",16.56138888888889,68.67944444444444,1
924,"Ванакаури","https://ru.wikipedia.org/wiki/%D0%92%D0%B0%D0%BD%D0%B0%D0%BA%D0%B0%D1%83%D1%80%D0%B8",13.594444444444443,71.90555555555557,1
925,"Германо-турецкая интервенция в Закавказье","https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%D0%BE-%D1%82%D1%83%D1%80%D0%B5%D1%86%D0%BA%D0%B0%D1%8F_%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B2%D0%B5%D0%BD%D1%86%D0%B8%D1%8F_%D0%B2_%D0%97%D0%B0%D0%BA%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7%D1%8C%D0%B5",41.71666666666667,44.8,1
926,"Саратовский институт механизации сельского хозяйства имени М. И. Калинина","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%B8%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%82_%D0%BC%D0%B5%D1%85%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D0%B8_%D1%81%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%BE%D0%B3%D0%BE_%D1%85%D0%BE%D0%B7%D1%8F%D0%B9%D1%81%D1%82%D0%B2%D0%B0_%D0%B8%D0%BC%D0%B5%D0%BD%D0%B8_%D0%9C._%D0%98._%D0%9A%D0%B0%D0%BB%D0%B8%D0%BD%D0%B8%D0%BD%D0%B0",51.53055555555555,46.01722222222222,1
927,"Алгасово","https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%B3%D0%B0%D1%81%D0%BE%D0%B2%D0%BE",53.68083333333333,41.665277777777774,1
928,"Витебская духовная семинария","https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D1%82%D0%B5%D0%B1%D1%81%D0%BA%D0%B0%D1%8F_%D0%B4%D1%83%D1%85%D0%BE%D0%B2%D0%BD%D0%B0%D1%8F_%D1%81%D0%B5%D0%BC%D0%B8%D0%BD%D0%B0%D1%80%D0%B8%D1%8F",55.19611111111111,30.203611111111112,1
929,"Зелёный (Моршанский район)","https://ru.wikipedia.org/wiki/%D0%97%D0%B5%D0%BB%D1%91%D0%BD%D1%8B%D0%B9_(%D0%9C%D0%BE%D1%80%D1%88%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",53.419999999999995,41.94416666666666,1
930,"Серповое","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%BF%D0%BE%D0%B2%D0%BE%D0%B5",53.61833333333333,41.85055555555556,1
931,"Яблоновец (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%AF%D0%B1%D0%BB%D0%BE%D0%BD%D0%BE%D0%B2%D0%B5%D1%86_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.46222222222222,40.448055555555555,1
932,"Ракша (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%BA%D1%88%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",53.54722222222222,41.60916666666667,1
933,"Общецерковная аспирантура и докторантура имени святых равноапостольных Кирилла и Мефодия","https://ru.wikipedia.org/wiki/%D0%9E%D0%B1%D1%89%D0%B5%D1%86%D0%B5%D1%80%D0%BA%D0%BE%D0%B2%D0%BD%D0%B0%D1%8F_%D0%B0%D1%81%D0%BF%D0%B8%D1%80%D0%B0%D0%BD%D1%82%D1%83%D1%80%D0%B0_%D0%B8_%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80%D0%B0%D0%BD%D1%82%D1%83%D1%80%D0%B0_%D0%B8%D0%BC%D0%B5%D0%BD%D0%B8_%D1%81%D0%B2%D1%8F%D1%82%D1%8B%D1%85_%D1%80%D0%B0%D0%B2%D0%BD%D0%BE%D0%B0%D0%BF%D0%BE%D1%81%D1%82%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B%D1%85_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB%D0%B0_%D0%B8_%D0%9C%D0%B5%D1%84%D0%BE%D0%B4%D0%B8%D1%8F",55.75555555555555,37.6175,1
934,"Сестрёнка (Петровский район)","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%81%D1%82%D1%80%D1%91%D0%BD%D0%BA%D0%B0_(%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.745,40.33583333333333,1
935,"Инжавино","https://ru.wikipedia.org/wiki/%D0%98%D0%BD%D0%B6%D0%B0%D0%B2%D0%B8%D0%BD%D0%BE",52.323888888888895,42.48638888888889,1
936,"Госконюшня (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%81%D0%BA%D0%BE%D0%BD%D1%8E%D1%88%D0%BD%D1%8F_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.86027777777778,41.39722222222222,1
937,"Битва под Перегоновкой","https://ru.wikipedia.org/wiki/%D0%91%D0%B8%D1%82%D0%B2%D0%B0_%D0%BF%D0%BE%D0%B4_%D0%9F%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D0%BD%D0%BE%D0%B2%D0%BA%D0%BE%D0%B9",48.53361111111111,30.383333333333333,1
938,"Майнский район","https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%B9%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD",54.11361111111111,47.61138888888889,1
939,"Саратовский радиотелецентр РТРС","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B4%D0%B8%D0%BE%D1%82%D0%B5%D0%BB%D0%B5%D1%86%D0%B5%D0%BD%D1%82%D1%80_%D0%A0%D0%A2%D0%A0%D0%A1",51.551944444444445,45.96472222222223,1
940,"Устьинский","https://ru.wikipedia.org/wiki/%D0%A3%D1%81%D1%82%D1%8C%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9",53.46472222222223,41.81222222222222,1
941,"Иванково (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%98%D0%B2%D0%B0%D0%BD%D0%BA%D0%BE%D0%B2%D0%BE_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.61361111111111,40.98861111111111,1
942,"Кашма (железнодорожная станция)","https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%88%D0%BC%D0%B0_(%D0%B6%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D0%BE%D0%B4%D0%BE%D1%80%D0%BE%D0%B6%D0%BD%D0%B0%D1%8F_%D1%81%D1%82%D0%B0%D0%BD%D1%86%D0%B8%D1%8F)",53.42638888888889,41.94555555555555,1
943,"Маломоршевка","https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%BE%D0%BC%D0%BE%D1%80%D1%88%D0%B5%D0%B2%D0%BA%D0%B0",53.440555555555555,42.24138888888889,1
944,"Устье (Моршанский район)","https://ru.wikipedia.org/wiki/%D0%A3%D1%81%D1%82%D1%8C%D0%B5_(%D0%9C%D0%BE%D1%80%D1%88%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",53.47361111111111,41.846944444444446,1
945,"Поповка (Большелиповицкий сельсовет)","https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BF%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B5%D0%BB%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%86%D0%BA%D0%B8%D0%B9_%D1%81%D0%B5%D0%BB%D1%8C%D1%81%D0%BE%D0%B2%D0%B5%D1%82)",52.52333333333333,41.244166666666665,1
946,"Ильич (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%98%D0%BB%D1%8C%D0%B8%D1%87_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",53.433055555555555,42.00944444444445,1
947,"Мокрый Залив","https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BA%D1%80%D1%8B%D0%B9_%D0%97%D0%B0%D0%BB%D0%B8%D0%B2",53.465833333333336,41.92944444444444,1
948,"Тарасово (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B0%D1%81%D0%BE%D0%B2%D0%BE_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.52361111111111,41.29222222222222,1
949,"Козловка (Тамбовский район)","https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D1%80%D0%B0%D0%B9%D0%BE%D0%BD)",52.788333333333334,41.28472222222222,1
950,"Герасимовка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%93%D0%B5%D1%80%D0%B0%D1%81%D0%B8%D0%BC%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.520833333333336,41.24916666666667,1
951,"Тарханы (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D1%85%D0%B0%D0%BD%D1%8B_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",53.780833333333334,42.098888888888894,1
952,"Лучка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9B%D1%83%D1%87%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",52.890277777777776,41.52333333333333,1
953,"Пригородный (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",53.41138888888889,41.78111111111111,1
954,"Большая Кашма","https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%B0%D1%8F_%D0%9A%D0%B0%D1%88%D0%BC%D0%B0",53.42638888888889,41.90888888888889,1
955,"Алкужские Борки","https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D0%BA%D1%83%D0%B6%D1%81%D0%BA%D0%B8%D0%B5_%D0%91%D0%BE%D1%80%D0%BA%D0%B8",53.59916666666667,41.84805555555556,1
956,"Островка (Тамбовская область)","https://ru.wikipedia.org/wiki/%D0%9E%D1%81%D1%82%D1%80%D0%BE%D0%B2%D0%BA%D0%B0_(%D0%A2%D0%B0%D0%BC%D0%B1%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D1%8C)",53.62388888888889,41.655833333333334,1
